"Name","TID","InfoTID","BuildingClass","SecondaryTargetingClass","ShopBuildingClass","SWF","ExportName","ExportNameNpc","ExportNameConstruction","ExportNameLocked","BuildTimeD","BuildTimeH","BuildTimeM","BuildTimeS","BuildResource","BuildCost","TownHallLevel","TownHallLevel2","Width","Height","Icon","ExportNameBuildAnim","ExportNameUpgradeAnim","MaxStoredGold","MaxStoredElixir","MaxStoredDarkElixir","MaxStoredWarGold","MaxStoredWarElixir","MaxStoredWarDarkElixir","MaxStoredGold2","MaxStoredElixir2","PercentageStoredGold","PercentageStoredElixir","PercentageStoredDarkElixir","LootOnDestruction","Bunker","Village2Housing","HousingSpace","HousingSpaceAlt","ProducesResource","ResourcePer100Hours","ResourceMax","ResourceIconLimit","UnitProduction","UpgradesUnits","ProducesUnitsOfType","BoostCost","FreeBoost","Hitpoints","RegenTime","AttackRange","AltAttackMode","AltAttackRange","PrepareSpeed","AttackSpeed","AltAttackSpeed","CoolDownOverride","DPS","AltDPS","Damage","PreferredTarget","PreferredTargetDamageMod","RandomHitPosition","DestroyEffect","DestroyDamageEffect","AttackEffect","AttackEffect2","ChainAttackDistance","AttackEffectAlt","HitEffect","Projectile","AltProjectile","ExportNameDamaged","BuildingW","BuildingH","BaseGfx","ExportNameBase","AirTargets","GroundTargets","AltAirTargets","AltGroundTargets","AltMultiTargets","AmmoCount","AmmoResource","AmmoCost","MinAttackRange","DamageRadius","PushBack","WallCornerPieces","LoadAmmoEffect","NoAmmoEffect","ToggleAttackModeEffect","PickUpEffect","PlacingEffect","CanNotSellLast","DefenderCharacter","DefenderCount","DefenderZ","AltDefenderZ","DestructionXP","Locked","StartingHomeCount","Hidden","AOESpell","AOESpellAlternate","TriggerRadius","ExportNameTriggered","AppearEffect","ForgesSpells","ForgesMiniSpells","IsHeroBarrack","HeroType","IncreasingDamage","DPSLv2","DPSLv3","DPSMulti","Lv2SwitchTime","Lv3SwitchTime","AttackEffectLv2","AttackEffectLv3","TransitionEffectLv2","TransitionEffectLv3","AltNumMultiTargets","PreventsHealing","StrengthWeight","AlternatePickNewTargetDelay","AltBuildResource","SpeedMod","StatusEffectTime","ShockwavePushStrength","ShockwaveArcLength","ShockwaveExpandRadius","TargetingConeAngle","AimRotateStep","PenetratingProjectile","PenetratingRadius","PenetratingExtraRange","TurnSpeed","NeedsAim","TargetGroups","TargetGroupsRadius","HitSpell","HitSpellLevel","ExportNameBeamStart","ExportNameBeamEnd","Damage2","Damage2Radius","Damage2Delay","Damage2Min","Damage2FalloffStart","Damage2FalloffEnd","HitEffect2","WakeUpSpeed","WakeUpSpace","PreAttackEffect","ShareHeroCombatData","BurstCount","BurstDelay","AltBurstCount","AltBurstDelay","DummyProjectileCount","DieDamage","DieDamageRadius","DieDamageEffect","DieDamageDelay","IsRed","VillageType","WallBlockX","WallBlockY","RedMul","GreenMul","BlueMul","RedAdd","GreenAdd","BlueAdd","DefenceTroopCount","DefenceTroopCharacter","DefenceTroopCharacter2","DefenceTroopLevel","AmountCanBeUpgraded","SelfAsAoeCenter","NewTargetAttackDelay","GearUpBuilding","GearUpLevelRequirement","GearUpResource","GearUpCost","GearUpTime","GearUpTID"
"WallStraight","TID_BUILDING_WALL","TID_WALL_INFO","Wall",,,"sc/buildings2.sc","secondVillage_wall_lvl1",,"generic_construction_state1",,,,0,,"Gold2",4000,2,2,1,1,,"dummy_particle",,,,,,,,,,,,,,,,,,,,,,,,,,,1300,1,,,,,,,,,,,,,,"wall_lvl1_destroyed",,,,,,,,,"wall_destructed_lvl1",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,"0,0,0,0,0","0,-2,2,-1,1",,,,,,,,,,,,,,,,,,,
,,,,,,,"secondVillage_wall_lvl2",,,,,,0,,,2000,3,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600,,,,,,,,,,,,,,,"wall_lvl2_destroyed",,,,,,,,,"wall_destructed_lvl2",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"secondVillage_wall_lvl3",,,,,,0,,,20000,3,3,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920,,,,,,,,,,,,,,,"wall_lvl2_destroyed",,,,,,,,,"wall_destructed_lvl2",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"secondVillage_wall_lvl4",,,,,,0,,,60000,4,4,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2304,,,,,,,,,,,,,,,"wall_lvl2_destroyed",,,,,,,,,"wall_destructed_lvl2",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"secondVillage_wall_lvl5",,,,,,0,,,160000,5,5,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2764,,,,,,,,,,,,,,,"wall_lvl2_destroyed",,,,,,,,,"wall_destructed_lvl2",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"secondVillage_wall_lvl6",,,,,,0,,,240000,6,6,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3316,,,,,,,,,,,,,,,"wall_lvl2_destroyed",,,,,,,,,"wall_destructed_lvl2",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"secondVillage_wall_lvl7",,,,,,0,,,400000,7,7,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3980,,,,,,,,,,,,,,,"wall_lvl2_destroyed",,,,,,,,,"wall_destructed_lvl2",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"secondVillage_wall_lvl8",,,,,,0,,,600000,8,8,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4776,,,,,,,,,,,,,,,"wall_lvl2_destroyed",,,,,,,,,"wall_destructed_lvl2",,,,,,,,,,,,,,,,"true",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,,"Elixir2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Town Hall2","TID_BUILDING_TOWN_HALL2","TID_TOWN_HALL2_INFO","Town Hall2","Resource",,"sc/buildings2.sc","new_TH_lvl1","new_TH_lvl1","town_hall_const",,,,0,0,"Gold2",0,,,4,4,,"town_hall_upg",,,,,,,,50000,50000,,,,"TRUE",,,,,,,,,,,,,,100,1,,,,,,,,,,,,,,"Town Hall Destroyed",,,,,,,,,"town_hall_broken",3,3,,"townhall_base",,,,,,,,,,,,,,,,"Town Hall 2 Pickup","Town Hall Placing","true",,,,,1,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"new_TH_lvl2",,,,,,0,5,,3500,,,,,,,,,,,,,,75000,75000,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_base",,,,,,,,,,,,,,,,,,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"new_TH_lvl3",,,,,1,0,0,,30000,,,,,,,,,,,,,,100000,100000,,,,,,,,,,,,,,,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_base",,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"new_TH_lvl4",,,,1,0,0,0,,200000,,,,,,,,,,,,,,150000,150000,,,,,,,,,,,,,,,,,,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_base",,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"new_TH_lvl5",,,,2,0,0,0,,400000,,,,,,,,,,,,,,300000,300000,,,,,,,,,,,,,,,,,,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_base",,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"new_TH_lvl6",,,,3,0,0,0,,1200000,,,,,,,,,,,,,,400000,400000,,,,,,,,,,,,,,,,,,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_base",,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"new_TH_lvl7",,,,4,0,0,0,,1800000,,,,,,,,,,,,,,600000,600000,,,,,,,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_base",,,,,,,,,,,,,,,,,,,,,,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"new_TH_lvl8",,,,5,0,0,0,,2800000,,,,,,,,,,,,,,800000,800000,,,,,,,,,,,,,,,,,,2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,"townhall_base",,,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elixir Pump2","TID_BUILDING_ELIXIR_PUMP","TID_ELIXIR_PUMP_INFO","Resource",,,"sc/buildings.sc","elixir_pump_lvl1_v2",,"elixir_pump_const","elixir_pump_broken",,,10,,"Gold2",1000,1,1,3,3,,"elixir_pump_upg",,,,,,,,,,,,,,,,,,"Elixir2",100000,12000,30,,,,1,,300,1,,,,,,,,,,,,,,"Building Destroyed",,,,,,,,,"elixir_destructed_state2",2,2,,"elixir_pump_base",,,,,,,,,,,,,,,,"Elixir Pump Pickup","Elixir Pump Placing","true",,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,245,245,255,0,0,10,,,,,,,,,,,,,
,,,,,,,"elixir_pump_lvl2_v2",,,,,,20,,,5000,3,3,,,,,,,,,,,,,,,,,,,,,,,120000,14400,40,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_pump_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_pump_lvl3_v2",,,,,,40,,,10000,3,3,,,,,,,,,,,,,,,,,,,,,,,150000,18000,50,,,,,,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_pump_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_pump_lvl4_v2",,,,,2,0,,,30000,4,4,,,,,,,,,,,,,,,,,,,,,,,180000,21600,60,,,,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_pump_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_pump_lvl5_v2",,,,,5,0,,,60000,5,5,,,,,,,,,,,,,,,,,,,,,,,210000,25200,70,,,,,,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_pump_lvl5_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_pump_lvl6_v2",,,,,8,0,,,100000,6,6,,,,,,,,,,,,,,,,,,,,,,,250000,30000,80,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_pump_lvl5_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_pump_lvl7_v2",,,,,10,0,,,200000,7,7,,,,,,,,,,,,,,,,,,,,,,,300000,36000,100,,,,,,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_pump_lvl5_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_pump_lvl8_v2",,,,,12,0,,,300000,8,8,,,,,,,,,,,,,,,,,,,,,,,350000,42000,120,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_pump_lvl5_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Elixir Storage2","TID_BUILDING_ELIXIR_STORAGE","TID_ELIXIR_STORAGE_INFO","Resource",,,"sc/buildings.sc","elixir_storage_level1_v2",,"elixir_storage_const","alliance_castle_lvl1_broken",,,30,,"Gold2",20000,3,3,3,3,,"elixir_storage_upg",,,,,,,,,70000,,,,,,,,,,,,,,,,,,650,1,,,,,,,,,,,,,,"Elixir Storage Destroyed",,,,,,,,,"elixir_destructed_state3",2,2,,"elixir_storage_lvl1_base",,,,,,,,,,,,,,,,"Elixir Storage Pickup","Elixir Storage Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,245,245,255,0,0,10,,,,,,,,,,,,,
,,,,,,,"elixir_storage_level2_v2",,,,,1,0,,,80000,3,3,,,,"goldmine_upg",,,,,,,,,150000,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_storage_lvl2_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_storage_level3_v2",,,,,3,0,,,200000,4,4,,,,"goldmine_upg",,,,,,,,,250000,,,,,,,,,,,,,,,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_storage_lvl3_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_storage_level4_v2",,,,,6,0,,,300000,4,4,,,,"goldmine_upg",,,,,,,,,350000,,,,,,,,,,,,,,,,,,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_storage_lvl4_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_storage_level5_v2",,,,,8,0,,,600000,5,5,,,,"goldmine_upg",,,,,,,,,600000,,,,,,,,,,,,,,,,,,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_storage_lvl5_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_storage_level6_v2",,,,,10,0,,,1000000,6,6,,,,"alliance_castle_upg",,,,,,,,,800000,,,,,,,,,,,,,,,,,,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_storage_lvl6_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_storage_level7_v2",,,,,12,0,,,1500000,7,7,,,,"alliance_castle_upg",,,,,,,,,1200000,,,,,,,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_storage_lvl7_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"elixir_storage_level8_v2",,,,1,0,0,,,2000000,8,8,,,,"alliance_castle_upg",,,,,,,,,1600000,,,,,,,,,,,,,,,,,,2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,"elixir_storage_lvl8_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gold Mine2","TID_BUILDING_GOLD_MINE","TID_GOLD_MINE_INFO","Resource",,,"sc/buildings.sc","goldmine_lvl1",,"goldmine_const","goldmine_broken",,,10,,"Elixir2",1000,1,1,3,3,,"alliance_castle_upg",,,,,,,,,,,,,,,,,,"Gold2",100000,12000,30,,,,1,,300,1,,,,,,,,,,,,,,"Building Destroyed",,,,,,,,,"rockWood_destructed_tiles3",2,2,,"goldmine_base",,,,,,,,,,,,,,,,"Gold Mine Pickup","Gold Mine Placing","true",,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,245,245,255,0,0,10,,,,,,,,,,,,,
,,,,,,,"goldmine_lvl2",,,,,,20,,,5000,3,3,,,,,,,,,,,,,,,,,,,,,,,120000,14400,40,,,,,,345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"goldmine_lvl3",,,,,,40,,,10000,3,3,,,,,,,,,,,,,,,,,,,,,,,150000,18000,50,,,,,,397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"goldmine_lvl4",,,,,2,0,,,30000,4,4,,,,,,,,,,,,,,,,,,,,,,,180000,21600,60,,,,,,457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"goldmine_lvl5",,,,,5,0,,,60000,5,5,,,,,,,,,,,,,,,,,,,,,,,210000,25200,70,,,,,,526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"goldmine_lvl6",,,,,8,0,,,100000,6,6,,,,,,,,,,,,,,,,,,,,,,,250000,30000,80,,,,,,605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"goldmine_lvl7",,,,,10,0,,,200000,7,7,,,,,,,,,,,,,,,,,,,,,,,300000,36000,100,,,,,,696,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"goldmine_lvl8",,,,,12,0,,,300000,8,8,,,,,,,,,,,,,,,,,,,,,,,350000,42000,120,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Gold Storage2","TID_BUILDING_GOLD_STORAGE","TID_GOLD_STORAGE_INFO","Resource",,,"sc/buildings.sc","gold_storage_lvl1_v2",,"gold_storage_const","alliance_castle_lvl1_broken",,,30,,"Elixir2",20000,3,3,3,3,,"alliance_castle_upg",,,,,,,,70000,,,,,,,,,,,,,,,,,,,650,1,,,,,,,,,,,,,,"Building Destroyed",,,,,,,,,"rockWood_destructed_tiles3",2,2,,"gold_storage_lvl1_base",,,,,,,,,,,,,,,,"Gold Storage Pickup","Gold Storage Placing",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,245,245,255,0,0,10,,,,,,,,,,,,,
,,,,,,,"gold_storage_lvl2_v2",,,,,1,0,,,80000,3,3,,,,,,,,,,,,150000,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gold_storage_lvl2_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"gold_storage_lvl3_v2",,,,,3,0,,,200000,4,4,,,,,,,,,,,,250000,,,,,,,,,,,,,,,,,,,960,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gold_storage_lvl3_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"gold_storage_lvl4_v2",,,,,6,0,,,300000,4,4,,,,,,,,,,,,350000,,,,,,,,,,,,,,,,,,,1152,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gold_storage_lvl4_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"gold_storage_lvl5_v2",,,,,8,0,,,600000,5,5,,,,,,,,,,,,600000,,,,,,,,,,,,,,,,,,,1382,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gold_storage_lvl5_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"gold_storage_lvl6_v2",,,,,10,0,,,1000000,6,6,,,,,,,,,,,,800000,,,,,,,,,,,,,,,,,,,1658,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gold_storage_lvl6_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"gold_storage_lvl7_v2",,,,,12,0,,,1500000,7,7,,,,,,,,,,,,1200000,,,,,,,,,,,,,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gold_storage_lvl7_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"gold_storage_lvl8_v2",,,,1,0,0,,,2000000,8,8,,,,,,,,,,,,1600000,,,,,,,,,,,,,,,,,,,2388,,,,,,,,,,,,,,,,,,,,,,,,,,,,"gold_storage_lvl8_base",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Clock Tower","TID_BUILDING_CLOCK_TOWER","TID_CLOCK_TOWER_INFO","Resource",,,"sc/buildings2.sc","clocktower_lvl1",,"town_hall_const","clocktower_broken",,2,0,,"Gold2",150000,4,4,4,4,,"town_hall_upg",,,,,,,,,,,,,,,,,,,,,,,,,0,"true",650,1,,,,,,,,,,,,,,"Building Destroyed",,,,,,,,,"town_hall_broken",3,3,,"newVillage_clockTower_lvl1",,,,,,,,,,,,,,,,"Clock Tower Pickup","Clock Tower Placing","true",,,,,,"true",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,,,,,,,,,,,,,
,,,,,,,"clocktower_lvl2",,,,,3,0,,,180000,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,800,,,,,,,,,,,,,,,,,,,,,,,,,,,,"newVillage_clockTower_lvl1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
